mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31.875690126419066,0.43710909280405025,6.444897127151489,0.10955250073731122,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6155572176514585,0.6215407629020194,0.605833956619297,0.631264023934181,0.6235029940119761,0.6195397910237863,0.008495637599492066,3
26.56916947364807,0.17497590949667377,5.317194700241089,0.05885538862443554,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6604338070306657,0.6738967838444279,0.6619296933433059,0.6701570680628273,0.6788922155688623,0.6690619135700178,0.00702172285324207,1
25.09138617515564,0.17415090611806763,4.668912792205811,0.022257587946132144,1,,linear,"{'C': 1, 'kernel': 'linear'}",0.6350037397157816,0.6477187733732236,0.6297681376215407,0.6447270007479432,0.6504491017964071,0.6415333506509793,0.007861367950617957,2
35.393275833129884,0.551240596584091,4.2591992855072025,0.028137978779037072,10,,linear,"{'C': 10, 'kernel': 'linear'}",0.6088257292445775,0.605833956619297,0.5781600598354525,0.6095736724008975,0.6130239520958084,0.6030834740392066,0.012670051330651813,4
