mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.166622018814087,0.0723074300495626,0.5989995956420898,0.015717771081754234,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6103216155572176,0.6163051608077786,0.5931189229618549,0.6073298429319371,0.5988023952095808,0.6051755874936738,0.008257972668893328,4
4.00728816986084,0.14354121734186684,0.514018440246582,0.022502501442870762,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.6260284218399401,0.6327599102468212,0.6245325355272999,0.6245325355272999,0.6175149700598802,0.6250736746402483,0.004851998310541159,1
2.142683410644531,0.09307690122634263,0.385345983505249,0.0024034464399936206,1,,linear,"{'C': 1, 'kernel': 'linear'}",0.6215407629020194,0.6260284218399401,0.6275243081525804,0.6215407629020194,0.6212574850299402,0.6235783481652999,0.002655687268325519,2
3.031583786010742,0.08961456498568605,0.4186741352081299,0.005276967372528402,10,,linear,"{'C': 10, 'kernel': 'linear'}",0.6215407629020194,0.6275243081525804,0.6275243081525804,0.6207928197456993,0.6190119760479041,0.6232788350001568,0.0035624524237675673,3
